"","Soil_1a","Soil_1b","Soil_1c","Soil_2a","Soil_2b","Soil_2c","Soil_3a","Soil_4a","Soil_4b","Water","Zymo_mock"
"Ignavibacteria_unclassified",1.81159420289855,0,6.8259385665529,8.03858520900322,0,17.3564753004005,4.15800415800416,0.963391136801542,0,0,0
"BSV40_ge",0,0,0,1.60771704180064,0,0,2.07900207900208,0,0,0,0
"Ignavibacterium",0,0,0,0,0,0,16.6320166320166,10.597302504817,27.1858927259368,0,0
"Ignavibacteriales_unclassified",0,0,0,0,0,0,6.23700623700624,16.3776493256262,18.3688464364438,0,0
"LD-RB-34_ge",0,0,0,0,0,0,0,0,1.4695077149155,0,0
"PHOS-HE36_ge",0,0,0,0,0,0,0,15.4142581888247,23.5121234386481,0,0
"UA-50_ge",0,0,0,0,0,0,6.23700623700624,0,0,0,0
"BSV26_ge",0,0,0,0,0,0,2.07900207900208,5.78034682080925,27.1858927259368,0,0
"OPB56_ge",0,0,5.11945392491468,4.82315112540193,0,2.67022696929239,12.4740124740125,5.78034682080925,4.40852314474651,0,0
"SJA-28_ge",0,0,0,0,0,0,2.07900207900208,5.78034682080925,3.67376928728876,0,0
"Balneola",0,0,0,0,0,0,0,0.963391136801542,2.20426157237326,0,0
"CK06-06-Mud-MAS4B-21",0,0,0,0,0,0,2.07900207900208,32.7552986512524,52.1675238795004,0,0
"Gracilimonas",0,0,0,0,0,0,0,0,1.4695077149155,0,0
"Rhodothermaceae_ge",0,0,0,3.21543408360129,0,4.00534045393859,0,29.8651252408478,23.5121234386481,0,0
"Rhodothermaceae_unclassified",0,0,0,0,0,0,2.07900207900208,4.81695568400771,3.67376928728876,0,0
"Rubrivirga",0,0,0,1.60771704180064,0,0,0,0,0.734753857457752,0,0
"Calditrichaceae_ge",0,0,0,0,0,0,0,1.92678227360308,0.734753857457752,0,0
"Calditrichaceae_unclassified",0,0,0,0,0,0,0,2.89017341040462,9.55180014695077,0,0
"JdFR-76",0,0,0,0,0,0,0,0.963391136801542,10.2865540044085,0,0
"AD3_ge",298.913043478261,0,261.092150170649,0,0,0,0,0,0,0,0
"ADurb.Bin180_ge",0,0,0,0,0,0,2.07900207900208,1.92678227360308,2.20426157237326,0,0
"Anaerolineae_ge",1.81159420289855,0,3.41296928327645,0,0,0,4.15800415800416,0,0,0,0
"Anaerolineae_unclassified",9.05797101449276,0,11.9453924914676,12.8617363344051,0,6.67556742323098,70.6860706860707,66.4739884393064,69.0668626010287,0,0
"Anaerolineaceae_unclassified",3.6231884057971,0,1.70648464163823,6.43086816720257,0,10.6809078771696,168.399168399168,66.4739884393064,80.088170462895,0,0
"Bellilinea",0,0,0,0,0,0,4.15800415800416,4.81695568400771,0,0,0
"RBG-16-58-14",0,0,0,0,0,0,22.8690228690229,11.5606936416185,2.93901542983101,0,0
"Caldilineaceae_unclassified",0,0,0,1.60771704180064,0,2.67022696929239,2.07900207900208,12.52408477842,10.2865540044085,0,0
"Litorilinea",23.5507246376812,0,22.1843003412969,6.43086816720257,0,4.00534045393859,0,12.52408477842,8.81704628949302,0,0
"RBG-13-54-9_ge",19.9275362318841,0,23.8907849829352,4.82315112540193,0,5.34045393858478,20.7900207900208,8.67052023121387,8.08229243203527,0,0
"A4b_ge",12.6811594202899,0,23.8907849829352,6.43086816720257,0,21.3618157543391,45.7380457380458,385.356454720617,434.974283614989,0,0
"A4b_unclassified",0,0,0,0,0,1.3351134846462,8.31600831600832,16.3776493256262,26.4511388684791,0,0
"OLB13",0,0,0,0,0,4.00534045393859,0,3.85356454720617,0,0,0
"SBR1031_ge",36.231884057971,0,40.9556313993174,1.60771704180064,0,28.0373831775701,182.952182952183,185.934489402698,232.916972814107,0,0
"SBR1031_unclassified",0,0,1.70648464163823,0,0,0,24.948024948025,10.597302504817,8.08229243203527,0,0
"SJA-15_ge",0,0,0,4.82315112540193,0,2.67022696929239,24.948024948025,24.0847784200385,13.2255694342395,0,0
"Chloroflexi_unclassified",61.5942028985507,0,90.443686006826,85.2090032154341,0,104.138851802403,47.8170478170478,65.5105973025048,66.1278471711977,0,0
"Candidatus_Chloroploca",0,0,0,0,0,0,0,0.963391136801542,0.734753857457752,0,0
"Chloroflexaceae_unclassified",0,0,6.8259385665529,3.21543408360129,0,4.00534045393859,6.23700623700624,1.92678227360308,5.14327700220426,0,0
"Chloronema",0,0,0,3.21543408360129,0,0,6.23700623700624,0,0,0,0
"FFCH7168",0,0,0,1.60771704180064,0,0,0,0,0,0,0
"Chloroflexales_unclassified",1.81159420289855,0,15.358361774744,0,0,0,0,0.963391136801542,0.734753857457752,0,0
"Herpetosiphon",0,0,1.70648464163823,16.0771704180064,0,18.6915887850467,18.7110187110187,0.963391136801542,2.20426157237326,0,0
"Kouleothrix",0,0,0,0,0,0,6.23700623700624,0,0,0,0
"Roseiflexaceae_unclassified",43.4782608695652,0,52.901023890785,1.60771704180064,0,6.67556742323098,0,0,0,0,0
"Chloroflexia_unclassified",34.4202898550725,0,32.4232081911263,32.1543408360129,0,20.0267022696929,0,1.92678227360308,0,0,0
"AKIW781_ge",21.7391304347826,0,51.1945392491468,128.617363344051,0,101.468624833111,4.15800415800416,0,0.734753857457752,0,0
"Kallotenuales_unclassified",0,0,0,4.82315112540193,0,6.67556742323098,0,0,0,0,0
"Thermobaculum",0,0,0,1.60771704180064,0,0,0,0,0,0,0
"AKYG1722_ge",0,0,13.6518771331058,40.1929260450161,0,44.0587449933244,4.15800415800416,17.3410404624277,4.40852314474651,0,0
"JG30-KF-CM45_ge",318.840579710145,0,441.979522184301,1387.45980707396,0,1198.93190921228,47.8170478170478,161.849710982659,121.969140337987,0,0
"Nitrolancea",0,0,1.70648464163823,0,0,0,0,0.963391136801542,0,0,0
"Thermomicrobiaceae_unclassified",3.6231884057971,0,8.53242320819113,4.82315112540193,0,6.67556742323098,0,0,0,0,0
"Thermomicrobiales_unclassified",1.81159420289855,0,10.2389078498294,4.82315112540193,0,13.351134846462,0,52.0231213872832,38.9419544452608,0,0
"Dehalococcoidia_unclassified",0,0,0,1.60771704180064,0,0,2.07900207900208,2.89017341040462,2.93901542983101,0,0
"GIF3_ge",0,0,0,0,0,0,0,3.85356454720617,0,0,0
"GIF9_ge",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"MSBL5_ge",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"S085_ge",99.6376811594203,0,109.215017064846,90.032154340836,0,102.803738317757,8.31600831600832,178.227360308285,199.853049228508,0,0
"SAR202_clade_ge",0,0,0,17.6848874598071,0,10.6809078771696,0,43.3526011560694,66.1278471711977,0,0
"Gitt-GS-136_ge",539.855072463768,0,604.095563139932,934.083601286174,0,1022.69692923899,18.7110187110187,183.044315992293,135.929463629684,0,0
"JG30-KF-CM66_ge",23.5507246376812,0,30.7167235494881,51.4469453376206,0,53.4045393858478,6.23700623700624,82.8516377649326,82.2924320352682,0,0
"KD4-96_ge",715.579710144928,0,861.774744027304,567.524115755627,76.9230769230785,726.30173564753,124.740124740125,320.809248554913,277.73695811903,0,0
"B12-WMSP1_ge",0,0,6.8259385665529,0,0,0,0,0,0,0,0
"C0119_ge",45.2898550724638,0,102.389078498294,45.016077170418,0,77.4365821094793,10.3950103950104,0,0,0,0
"JG30-KF-AS9_ge",5.43478260869565,0,0,0,0,0,0,0,0,0,0
"1921-3",166.666666666667,0,194.539249146758,0,0,0,0,0,0,0,0
"1959-1",10.8695652173913,0,6.8259385665529,0,0,0,0,0,0,0,0
"FCPS473",36.231884057971,0,30.7167235494881,0,0,0,0,0,0,0,0
"HSB_OF53-F07",1.81159420289855,0,0,0,0,0,0,0,0,0,0
"JG30a-KF-32",7.2463768115942,0,5.11945392491468,0,0,0,0,0,0,0,0
"Ktedonobacter",0,0,5.11945392491468,0,0,0,0,0,0,0,0
"Ktedonobacteraceae_unclassified",126.811594202899,0,88.7372013651878,0,0,0,0,0,0,0,0
"Thermosporothrix",5.43478260869565,0,11.9453924914676,0,0,0,0,0,0,0,0
"OLB14_ge",1.81159420289855,0,11.9453924914676,8.03858520900322,0,6.67556742323098,4.15800415800416,21.1946050096339,24.2468772961058,0,0
"SHA-26_ge",39.8550724637681,0,44.3686006825939,17.6848874598071,76.9230769230785,10.6809078771696,6.23700623700624,0,0,0,0
"TK10_ge",442.028985507247,0,409.556313993174,191.318327974277,0,124.165554072096,10.3950103950104,11.5606936416185,14.695077149155,0,0
"Cyanobacteria_unclassified",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Gastranaerophilales_ge",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Obscuribacterales_ge",0,0,1.70648464163823,0,0,1.3351134846462,0,0,0,0,0
"Vampirovibrionales_ge",0,0,1.70648464163823,0,0,0,0,1.92678227360308,0.734753857457752,0,0
"JSC-12",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Limnolyngbya_CHAB4449",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Crinalium_SAG_22.89",3.6231884057971,0,1.70648464163823,0,0,0,0,0,0,0,0
"Microcoleus_PCC-7113",0,0,0,1.60771704180064,0,14.6862483311081,0,0,0,0,0
"Wilmottia_Ant-Ph58",0,0,0,14.4694533762058,0,9.34579439252337,0,0,0,0,0
"Microcystaceae_unclassified",0,0,0,0,0,0,2.07900207900208,0,0,0,0
