"","Soil_1a","Soil_1b","Soil_1c","Soil_2a","Soil_2b","Soil_2c","Soil_3a","Soil_4a","Soil_4b","Water","Zymo_mock"
"JG30-KF-CM66",23.5507246376812,0,30.7167235494881,51.4469453376206,0,53.4045393858478,6.23700623700624,82.8516377649326,82.2924320352682,0,0
"KD4-96",715.579710144928,0,861.774744027304,567.524115755627,76.9230769230785,726.30173564753,124.740124740125,320.809248554913,277.73695811903,0,0
"Ktedonobacteria",442.028985507246,0,459.044368600683,45.016077170418,0,77.4365821094793,10.3950103950104,1.92678227360308,2.20426157237326,0,0
"OLB14",1.81159420289855,0,11.9453924914676,8.03858520900322,0,6.67556742323098,4.15800415800416,21.1946050096339,24.2468772961058,0,0
"SHA-26",39.8550724637681,0,44.3686006825939,17.6848874598071,76.9230769230785,10.6809078771696,6.23700623700624,0,0,0,0
"TK10",442.028985507247,0,409.556313993174,191.318327974277,0,124.165554072096,10.3950103950104,11.5606936416185,14.695077149155,0,0
"Cyanobacteria_unclassified",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Melainabacteria",0,0,3.41296928327645,0,0,1.3351134846462,0,2.89017341040462,0.734753857457752,0,0
"Oxyphotobacteria",5.43478260869565,0,3.41296928327645,3384.24437299035,76.9230769230785,865.153538050735,72.7650727650728,42.3892100192678,24.9816311535636,0,0
"Sericytochromatia",1.81159420289855,0,1.70648464163823,9.64630225080386,0,20.0267022696929,2.07900207900208,39.4990366088632,44.0852314474651,0,0
"Dadabacteriia",0,0,0,0,0,0,0,17.3410404624277,18.3688464364438,0,0
"Deinococci",0,0,1.70648464163823,20.9003215434084,0,12.0160213618158,6.23700623700624,1.92678227360308,2.93901542983101,244.444444444445,0
"Babeliae",30.7971014492754,0,22.1843003412969,3.21543408360129,0,4.00534045393859,0,31.7919075144509,24.9816311535636,0,0
"Elusimicrobia_unclassified",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Elusimicrobia",0,0,3.41296928327645,0,0,0,0,1.92678227360308,1.4695077149155,0,0
"Endomicrobia",0,0,0,0,0,0,0,1.92678227360308,0,0,0
"Lineage_IIa",12.6811594202899,0,5.11945392491468,0,0,4.00534045393859,2.07900207900208,0,2.93901542983101,0,0
